row_idx,kappa,lid,lof,density,curvature_bin,label
1993,0.517666,0.19394961,1.1143123,0.06860866,medium,2
1994,0.4393468,0.13089813,1.0615146,0.0745494,low,0
1995,0.51757973,0.13783762,1.115111,0.0989524,medium,0
1996,0.50269485,0.19080971,1.0484784,0.07280921,medium,3
1997,0.45797187,0.10616116,1.2887787,0.0837229,low,9
1998,0.46564478,0.09978957,1.1475474,0.09308869,low,8
1999,0.45446068,0.1320826,1.0236529,0.1259549,low,4
2000,0.3538459,0.17862259,1.0277886,0.38292173,low,1
2001,0.54710054,0.16573998,1.0469793,0.049070843,high,9
2002,0.48661524,0.083139434,1.0074792,0.10257741,medium,2
2003,0.3375939,0.15194312,0.98690075,0.36345297,low,1
2004,0.55336666,0.2098691,0.9782084,0.09222855,high,0
2005,0.4843909,0.14213955,1.063413,0.09929369,medium,0
2006,0.5126902,0.09479258,1.1716527,0.08986961,medium,7
2007,0.49353814,0.12554114,1.1786939,0.065494224,medium,4
2008,0.5378308,0.12561338,1.4671329,0.058964808,high,7
2009,0.61148834,0.089013614,1.1380519,0.062678024,high,3
2010,0.286272,0.28943998,1.0319091,0.3592587,low,1
2011,0.4221229,0.1562677,1.0441269,0.14486049,low,9
2012,0.33674902,0.22586846,1.0095261,0.4559068,low,1
2013,0.42291504,0.1756019,1.0781981,0.046627067,low,6
2014,0.5801697,0.15094148,1.1562934,0.07121359,high,8
2015,0.4922915,0.1526057,1.1553178,0.07885497,medium,4
2016,0.4406119,0.31306723,1.0205628,0.36092108,low,1
2017,0.5127711,0.15334226,1.0209721,0.27608296,medium,1
2018,0.39725095,0.181188,1.4815547,0.09840424,low,2
2019,0.48014677,0.11776455,1.1086832,0.13199274,medium,9
2020,0.59575033,0.072569996,1.0961214,0.120724745,high,8
2021,0.47758508,0.04952023,1.4189688,0.07285126,medium,9
2022,0.46043134,0.11985875,1.0253001,0.37567773,low,1
2023,0.5849023,0.29449043,0.99787533,0.16490348,high,8
2024,0.4687727,0.14163962,1.0562569,0.096614115,low,5
2025,0.36989254,0.16209246,1.2623868,0.2469212,low,1
2026,0.50292695,0.060062926,1.1176314,0.07804247,medium,0
2027,0.3552785,0.09095898,1.0351018,0.08598928,low,6
2028,0.521212,0.35804853,1.0219824,0.16870697,medium,6
2029,0.5619455,0.14509721,1.0231524,0.11886723,high,3
2030,0.5426203,0.107407086,0.98135835,0.13605163,high,5
2031,0.50642717,0.16540939,1.4231318,0.065234125,medium,4
2032,0.54717904,0.14218001,1.0736492,0.1027537,high,3
2033,0.42810148,0.17765623,1.1395533,0.04251982,low,9
2034,0.4401971,0.11582758,1.017037,0.14776291,low,9
2035,0.4131319,0.1340277,1.0156103,0.29770795,low,1
2036,0.49008256,0.11629832,1.1199433,0.07666211,medium,6
2037,0.49696165,0.07509983,1.0077221,0.104553305,medium,5
2038,0.527656,0.029917682,1.540266,0.06963717,medium,5
2039,0.48395956,0.15294622,1.1475333,0.08081832,medium,6
2040,0.598891,0.11883006,1.1685302,0.0687987,high,8
2041,0.5350567,0.17385451,1.0060613,0.12040171,high,5
2042,0.52726346,0.088229716,1.2282125,0.07904489,medium,6
2043,0.5017139,0.17008995,1.0473765,0.11024719,medium,5
2044,0.5396591,0.089400865,0.9951874,0.15489239,high,9
2045,0.50987357,0.18276407,1.0933721,0.109442726,medium,9
2046,0.50221634,0.09792876,1.1513348,0.08632787,medium,0
2047,0.5096011,0.09632747,0.96892846,0.16196215,medium,4
2048,0.4203359,0.28412887,1.1950397,0.050406486,low,3
2049,0.602968,0.12013778,1.1925778,0.08158727,high,3
2050,0.4394979,0.14956442,1.3663253,0.0522976,low,8
2051,0.37683386,0.10073366,1.2834524,0.06998587,low,7
2052,0.50216955,0.24025886,1.001047,0.15250973,medium,8
2053,0.46591306,0.06496466,0.99283916,0.13887566,low,6
2054,0.48893374,0.23400626,1.0380181,0.11130559,medium,6
2055,0.5554073,0.18258055,0.9946522,0.20245525,high,7
2056,0.46881896,0.10707243,1.2574975,0.10155776,low,7
2057,0.41688603,0.14955159,0.974814,0.1579991,low,7
2058,0.58354306,0.10643372,1.028155,0.12886451,high,9
2059,0.5067175,0.12326457,1.1224169,0.06963813,medium,4
2060,0.5826684,0.15236403,1.038697,0.08195338,high,5
2061,0.49093187,0.092547536,1.0069624,0.11815783,medium,0
2062,0.5118722,0.11061334,1.0963615,0.0948722,medium,6
2063,0.5531145,0.24464591,0.9926119,0.16983816,high,8
2064,0.5676805,0.19291519,1.0897528,0.09552867,high,5
2065,0.5134281,0.075589776,1.1015851,0.084483996,medium,8
2066,0.29518658,0.21664217,1.3233681,0.08573451,low,1
2067,0.45359892,0.21766607,1.1821191,0.11110697,low,9
2068,0.59706366,0.105006345,1.116833,0.10810935,high,5
2069,0.55615187,0.14033183,0.99506336,0.14236194,high,5
2070,0.44556856,0.14749576,1.0713155,0.13900603,low,4
2071,0.4569685,0.10810665,1.0212735,0.07049817,low,2
2072,0.522967,0.1837853,1.0044665,0.10170398,medium,0
2073,0.5241618,0.06418336,1.3666389,0.056727886,medium,0
2074,0.45760125,0.12119207,1.0624031,0.11291369,low,0
2075,0.5184597,0.10315548,1.0610725,0.085008994,medium,2
2076,0.43019044,0.21513541,1.4353284,0.02973825,low,4
2077,0.49439228,0.118320815,1.0109428,0.1647209,medium,6
2078,0.22192627,0.16982749,3.0693178,0.0112708,low,7
2079,0.5093303,0.11303113,1.1296588,0.08810033,medium,5
2080,0.5039723,0.109571286,1.2034239,0.06657951,medium,5
2081,0.56454337,0.10203635,1.0169017,0.13997066,high,8
2082,0.49630922,0.14457999,0.99879915,0.08613651,medium,0
2083,0.47046387,0.09665933,1.2051904,0.084277056,low,8
2084,0.5083101,0.12071329,0.9953912,0.14001752,medium,9
2085,0.4869511,0.1984731,1.1222197,0.095450155,medium,7
2086,0.5127481,0.056212895,1.0378382,0.13121451,medium,7
2087,0.5224768,0.12117809,1.0242652,0.11725624,medium,2
2088,0.57216644,0.17578138,1.111689,0.0832999,high,5
2089,0.49024725,0.1547205,1.0738183,0.10835106,medium,4
2090,0.5517704,0.11879622,1.1176578,0.093620524,high,3
2091,0.4058727,0.14821681,1.0532392,0.13462579,low,6
2092,0.51014745,0.13706642,1.0417362,0.11985719,medium,8
2093,0.5404332,0.13427295,1.0424124,0.11370849,high,3
2094,0.59337324,0.22774924,1.1341782,0.09595894,high,5
2095,0.5172808,0.21318154,1.135399,0.08317173,medium,3
2096,0.560233,0.09921706,1.0282311,0.111972705,high,3
2097,0.51581633,0.12694602,1.1523069,0.052404907,medium,2
2098,0.59664774,0.21910766,0.99202824,0.15647675,high,8
2099,0.47415215,0.11618046,1.0021073,0.1319978,low,9
2100,0.47287548,0.105655774,0.9994285,0.14116699,low,9
2101,0.53723353,0.14892967,1.0577198,0.12532435,high,9
2102,0.43952793,0.18941902,1.1631129,0.09402592,low,6
2103,0.6075703,0.09659343,1.0598967,0.07419541,high,5
2104,0.5324209,0.15175612,1.0271174,0.14661123,high,4
2105,0.54889476,0.13160273,1.1258702,0.12470847,high,9
2106,0.4700452,0.17210104,1.0344237,0.3101241,low,1
2107,0.45856994,0.14150141,0.9839471,0.4375679,low,1
2108,0.472296,0.16677967,1.0207096,0.14215271,low,9
2109,0.5179476,0.1626554,1.0185417,0.096219316,medium,5
2110,0.45101017,0.13884868,1.0712318,0.09845141,low,6
2111,0.5999173,0.07545526,1.1134228,0.10535046,high,8
2112,0.5353872,0.2066205,0.9961161,0.16402212,high,9
2113,0.50681597,0.12837897,1.0647804,0.117247,medium,8
2114,0.47084367,0.11812435,1.0851356,0.11753884,low,4
2115,0.4927501,0.1630265,1.0421336,0.15158716,medium,7
2116,0.51027524,0.09905539,1.0658907,0.084131174,medium,0
2117,0.5434005,0.2073191,1.0778048,0.096783444,high,8
2118,0.5420754,0.16138098,1.0666505,0.34608454,high,1
2119,0.5832525,0.1052376,1.0681186,0.119813524,high,4
2120,0.5438842,0.060581107,1.1953208,0.079569094,high,4
2121,0.50432086,0.18514311,1.010704,0.12332512,medium,0
2122,0.59101605,0.17285462,0.98448235,0.14096725,high,3
2123,0.4757377,0.18729776,0.9937498,0.14725596,medium,4
2124,0.44652504,0.27102315,1.0156525,0.38414785,low,1
2125,0.44580805,0.1234421,1.0711901,0.09719417,low,0
2126,0.5797828,0.15330638,0.9958951,0.1478297,high,8
2127,0.44164896,0.09821862,1.0046226,0.13320164,low,9
2128,0.54687405,0.04449945,1.226897,0.08041321,high,2
2129,0.5779077,0.1435387,1.0265656,0.10962828,high,8
2130,0.3933128,0.16762152,1.0546911,0.12268138,low,7
2131,0.4803412,0.11365635,1.0870956,0.10487569,medium,6
2132,0.51706785,0.057247855,1.2702959,0.09183646,medium,4
2133,0.58947057,0.14180592,1.0363574,0.11441528,high,3
2134,0.53227675,0.105649054,1.0626063,0.13720542,high,9
2135,0.51684785,0.117668405,1.0509193,0.14230625,medium,8
2136,0.5581236,0.061495062,1.0757604,0.07761391,high,2
2137,0.5747701,0.16797708,0.9880406,0.08955011,high,2
2138,0.556777,0.19113901,1.0538628,0.13460015,high,9
2139,0.52763855,0.070531465,1.0555007,0.12475145,medium,9
2140,0.51429117,0.107501194,1.0652446,0.087958224,medium,5
2141,0.5195236,0.10041472,1.1544172,0.10378614,medium,8
2142,0.4994051,0.11793833,1.0800756,0.05061888,medium,3
2143,0.5477367,0.14127623,1.2583832,0.06626348,high,2
2144,0.43649155,0.14831029,1.0893749,0.32530466,low,1
2145,0.5160929,0.12788847,1.0009154,0.15113318,medium,7
2146,0.5543652,0.2058559,1.0271603,0.095835246,high,2
2147,0.4524569,0.16255544,1.0001098,0.09257744,low,0
2148,0.6241064,0.13454337,1.0811788,0.0998538,high,3
2149,0.51575303,0.22954082,1.0356165,0.07808423,medium,2
2150,0.49743104,0.052954067,1.1681753,0.08317582,medium,7
2151,0.49427855,0.14194208,1.1395036,0.04665384,medium,4
2152,0.5174371,0.196161,1.0340652,0.14530897,medium,9
2153,0.43317592,0.095667295,1.1786332,0.06847005,low,7
2154,0.45668906,0.13945422,1.0794816,0.10899886,low,6
2155,0.48925382,0.050876006,0.98248607,0.13238426,medium,0
2156,0.44055313,0.20731558,0.9878217,0.092811204,low,0
2157,0.51155853,0.1352438,0.97163635,0.093780145,medium,0
2158,0.54004216,0.12603901,1.0230498,0.118528746,high,3
2159,0.51028675,0.22582209,1.0320477,0.08741605,medium,5
2160,0.4319048,0.23414965,0.9731676,0.51494217,low,1
2161,0.48352462,0.09217302,1.0330187,0.11449769,medium,6
2162,0.5854865,0.12684911,1.024161,0.08395572,high,5
2163,0.4308583,0.12972826,1.0119985,0.10951673,low,6
2164,0.4882173,0.17311779,1.099053,0.11249885,medium,9
2165,0.48284656,0.11122521,1.1519698,0.081968345,medium,2
2166,0.5078448,0.062231727,0.98374176,0.14841142,medium,8
2167,0.49112397,0.22238521,1.3545527,0.08773046,medium,6
2168,0.5069996,0.16260603,1.1026002,0.094150975,medium,0
2169,0.5235803,0.2179646,1.0232303,0.14113498,medium,9
2170,0.58682495,0.15277757,1.0441222,0.096568726,high,3
2171,0.43275815,0.16490486,1.0062275,0.4089097,low,1
2172,0.50771546,0.1378787,1.078204,0.11822747,medium,6
2173,0.51899266,0.177471,1.0513138,0.12820186,medium,7
2174,0.55560225,0.08771437,1.0474408,0.10175528,high,6
2175,0.5426849,0.12193858,1.1092097,0.08953749,high,5
2176,0.45110273,0.13524917,0.9944135,0.13632792,low,7
2177,0.46527475,0.10926715,1.2072355,0.04854753,low,4
2178,0.5581674,0.12919983,1.0594897,0.0985237,high,8
2179,0.4627248,0.09158905,1.1075329,0.115142964,low,4
2180,0.41910356,0.08878151,1.1525481,0.07302677,low,2
2181,0.56799734,0.10587833,1.1440305,0.08167658,high,3
2182,0.4462474,0.18395852,1.0461383,0.11114905,low,9
2183,0.42184693,0.15790713,1.1158415,0.10269832,low,4
2184,0.49265563,0.14318928,1.0376962,0.07514364,medium,0
2185,0.33760154,0.28134263,1.0272582,0.30503386,low,1
2186,0.50478625,0.04703906,1.3277289,0.068987645,medium,5
2187,0.55496466,0.09210009,1.0013155,0.10412381,high,2
2188,0.5595015,0.2027773,1.023988,0.09906056,high,5
2189,0.5092521,0.21658841,1.0772616,0.08374681,medium,5
2190,0.5168539,0.13208696,1.1123024,0.0785151,medium,4
2191,0.4034195,0.11499873,1.1373029,0.10346439,low,7
2192,0.55211866,0.13137741,1.0497628,0.096676454,high,6
2193,0.55591977,0.11118853,1.0742588,0.09859427,high,3
2194,0.5645026,0.16415402,1.0410035,0.07813606,high,0
2195,0.4554466,0.13431996,1.2905082,0.055802006,low,2
2196,0.60542536,0.10216132,1.1331255,0.06863824,high,8
2197,0.4993987,0.10732481,1.1264346,0.06397422,medium,6
2198,0.5238267,0.13309816,1.010445,0.12084232,medium,5
2199,0.43937862,0.101394445,1.0896908,0.060146905,low,0
2200,0.44614208,0.16920036,1.0271839,0.1058745,low,0
2201,0.55294204,0.1805356,0.9788412,0.09543585,high,0
2202,0.5703553,0.1844191,1.1164262,0.088121995,high,5
2203,0.51827615,0.20024961,1.0354983,0.11777506,medium,4
2204,0.6246767,0.11318534,1.2361163,0.09518211,high,7
2205,0.37957555,0.00908494,6.3117228,0.010990217,low,6
2206,0.5146986,0.13040638,0.9858094,0.14817907,medium,0
2207,0.47514486,0.080423474,1.1392725,0.0643167,medium,2
2208,0.46599185,0.10541751,1.1974818,0.24494062,low,1
2209,0.591341,0.19005857,0.9929193,0.13622709,high,5
2210,0.48575717,0.1269413,1.0792484,0.13493687,medium,7
2211,0.5112264,0.16426249,1.1237954,0.1012032,medium,9
2212,0.24993002,0.26290876,1.0431665,0.3749592,low,1
2213,0.51007617,0.15770824,1.1199487,0.084774055,medium,3
2214,0.55398,0.10047525,1.0970536,0.10865906,high,3
2215,0.5036119,0.16584276,1.0671685,0.11878101,medium,4
2216,0.56682444,0.1878867,1.0907922,0.122796774,high,4
2217,0.48424542,0.214622,1.095572,0.052182272,medium,2
2218,0.56421757,0.06805027,1.1784173,0.09231154,high,4
2219,0.50360084,0.105248146,1.0354145,0.10583034,medium,2
2220,0.4791761,0.11105272,1.0635507,0.08492219,medium,0
2221,0.5442736,0.090603836,1.2294186,0.11443861,high,5
2222,0.49807125,0.08007948,1.1473104,0.0765974,medium,3
2223,0.31176662,0.2986848,1.1655445,0.044715732,low,7
2224,0.43661046,0.19432731,1.2353951,0.040750388,low,7
2225,0.34666997,0.20759441,1.4754219,0.12280523,low,1
2226,0.50310713,0.2215397,1.0026907,0.11110371,medium,2
2227,0.6617136,0.09951885,1.0045518,0.14475468,high,8
2228,0.3464253,0.14046176,1.5632937,0.03310418,low,2
2229,0.50240016,0.17267516,1.0657955,0.09905492,medium,9
2230,0.5482103,0.07283278,1.0321634,0.117390715,high,5
2231,0.48778188,0.21846466,1.0397149,0.100586176,medium,0
2232,0.56880283,0.077488504,1.1661443,0.10722123,high,4
2233,0.38682944,0.2097697,1.0852903,0.22371721,low,1
2234,0.49996412,0.18900679,1.044685,0.1098361,medium,6
2235,0.4955278,0.06613435,1.0099138,0.15833674,medium,7
2236,0.4828474,0.18564367,0.9803895,0.1619196,medium,6
2237,0.5150893,0.1631685,1.0238757,0.08005233,medium,0
2238,0.5036611,0.14455344,1.0838615,0.116738304,medium,4
2239,0.4598059,0.100280285,1.1386894,0.081729844,low,6
2240,0.5218755,0.124439605,1.0194906,0.13651153,medium,4
2241,0.5388409,0.113455914,1.0770134,0.118948765,high,8
2242,0.53421116,0.06678393,1.1740551,0.07694066,high,4
2243,0.46010017,0.1646987,0.99000674,0.13082011,low,5
2244,0.47089982,0.13871811,1.0442542,0.09517129,low,0
2245,0.56662565,0.14191635,1.0935296,0.11825732,high,4
2246,0.53114676,0.14126067,1.181783,0.07838917,high,7
2247,0.50494725,0.07070486,1.122759,0.07888245,medium,8
2248,0.50286674,0.06281262,1.3844185,0.0577735,medium,7
2249,0.4524054,0.12532151,1.0732017,0.08554649,low,6
2250,0.44356668,0.12576462,1.0448118,0.112126626,low,0
2251,0.48150086,0.17171758,1.1778182,0.10473929,medium,4
2252,0.57453084,0.07839204,1.0194461,0.1309557,high,8
2253,0.52094924,0.09839144,1.0341432,0.14657801,medium,4
2254,0.60437787,0.115005724,1.0035644,0.14200084,high,4
2255,0.5327797,0.11577584,1.0338273,0.0873527,high,2
2256,0.45101267,0.11938367,1.2159144,0.11241608,low,4
2257,0.31790203,0.211013,1.0402209,0.21153718,low,1
2258,0.5112095,0.16019554,1.1902543,0.109374665,medium,4
2259,0.552966,0.10424886,1.0303205,0.11906242,high,8
2260,0.575014,0.075987406,1.1118731,0.09237787,high,3
2261,0.53844655,0.20221768,0.9930051,0.08785418,high,0
2262,0.4867009,0.08742991,1.033806,0.14701302,medium,9
2263,0.5345178,0.09061275,1.2182908,0.08243124,high,7
2264,0.3619327,0.12419819,1.0261699,0.39455172,low,1
2265,0.43636847,0.0777145,1.0813525,0.08671755,low,3
2266,0.57522404,0.16752782,1.0171186,0.13955237,high,7
2267,0.5387635,0.24196416,1.0171895,0.14671533,high,9
2268,0.50378394,0.103106536,1.1069577,0.09292286,medium,6
2269,0.279678,0.16905662,1.0114056,0.3071335,low,1
2270,0.59487784,0.11670904,1.2662926,0.06924465,high,9
2271,0.39425153,0.24762934,1.0535673,0.2438884,low,1
2272,0.50529885,0.1024004,0.9896494,0.15098044,medium,4
2273,0.4397797,0.113897584,1.0123069,0.15915434,low,7
2274,0.5834434,0.108880565,1.0323566,0.106406294,high,2
2275,0.29700655,0.25753617,1.109569,0.16111119,low,1
2276,0.5665128,0.18663703,1.0478837,0.11421319,high,3
2277,0.5004598,0.090910934,1.0133771,0.13176289,medium,8
2278,0.4935192,0.10143352,1.0816288,0.08648044,medium,5
2279,0.5287791,0.14594808,1.0427284,0.13689554,high,7
2280,0.4847194,0.13547535,1.1627562,0.083506644,medium,6
2281,0.49428487,0.12025944,1.0066408,0.13716328,medium,6
2282,0.26857942,0.121234834,2.6844532,0.028684603,low,6
2283,0.5474905,0.093375795,1.0717967,0.10483184,high,3
2284,0.5549131,0.07058339,1.0244069,0.113680765,high,5
2285,0.59151226,0.15970005,1.049851,0.07566439,high,0
2286,0.4429084,0.09927513,1.388013,0.096183844,low,7
2287,0.467018,0.1632725,1.3910415,0.07247353,low,7
2288,0.5257275,0.10375973,1.1039122,0.114339635,medium,7
2289,0.51915145,0.065736145,1.233341,0.0938217,medium,3
2290,0.507811,0.15119159,0.9985885,0.1438795,medium,6
2291,0.5330083,0.24789236,1.0054923,0.16467302,high,9
2292,0.5507401,0.12604299,1.1766416,0.06927419,high,9
2293,0.49589902,0.19230999,0.9915058,0.16669925,medium,9
2294,0.5599699,0.108363345,1.1206455,0.08339049,high,5
2295,0.58564675,0.08840842,1.0890315,0.10514457,high,4
2296,0.5528357,0.092324436,1.130645,0.089338295,high,3
2297,0.38780415,0.21071222,1.2034646,0.15383388,low,1
2298,0.60244036,0.11818398,1.1309518,0.11271186,high,9
2299,0.5087014,0.058836408,1.208861,0.08974639,medium,9
2300,0.5239528,0.11218078,1.0275573,0.10052142,medium,4
2301,0.4927705,0.0884019,1.0743092,0.11643381,medium,4
2302,0.39403147,0.20403264,1.2159157,0.08947023,low,7
2303,0.5899788,0.0882127,1.135738,0.062232226,high,2
2304,0.5183611,0.07394807,1.0901009,0.070467636,medium,0
2305,0.5294872,0.07428374,1.4216722,0.050473955,high,2
2306,0.54589474,0.14965466,1.0178452,0.09718743,high,2
2307,0.533792,0.10769328,1.0260853,0.13095337,high,9
2308,0.52988666,0.17324516,1.0761057,0.091324836,high,2
2309,0.55117863,0.17913401,1.0102878,0.11626098,high,4
2310,0.41457826,0.28166112,1.0045485,0.25677258,low,1
2311,0.4049828,0.24923751,1.2100092,0.060119964,low,7
2312,0.5320619,0.15787494,0.99680275,0.17824093,high,6
2313,0.60064375,0.14598998,1.0852116,0.09064016,high,3
2314,0.41368204,0.17841065,1.0057226,0.40459523,low,1
2315,0.5233419,0.09566631,1.0430228,0.12305281,medium,8
2316,0.5096402,0.23561727,1.097727,0.08289469,medium,7
2317,0.5567422,0.11706403,1.0383306,0.098217815,high,5
2318,0.45728177,0.19942868,1.0536729,0.07689041,low,0
2319,0.5016444,0.14437185,1.0795782,0.091696166,medium,4
2320,0.54457045,0.09162876,1.0357652,0.12706235,high,8
2321,0.53226566,0.12728247,1.150251,0.08776483,high,6
2322,0.481826,0.14203386,1.1260005,0.08249043,medium,6
2323,0.5889476,0.14146188,1.0081801,0.15665948,high,8
2324,0.57571685,0.09666926,1.019784,0.10794834,high,3
2325,0.49470067,0.12631702,1.0878576,0.11272066,medium,8
2326,0.46136642,0.066264376,1.0716517,0.10812237,low,0
2327,0.5579175,0.18458034,1.0385808,0.09435311,high,6
2328,0.43991894,0.10481674,1.0579498,0.10513978,low,4
2329,0.41748053,0.31354612,1.0123805,0.121203065,low,5
2330,0.45541215,0.14291878,1.1288488,0.08223555,low,6
2331,0.5441581,0.15246597,0.99735326,0.12709422,high,0
2332,0.5168328,0.049772542,1.1829406,0.06594644,medium,8
2333,0.5273769,0.11062504,1.0570943,0.06631629,medium,2
2334,0.5148258,0.16138633,1.1034173,0.06730019,medium,3
2335,0.5356209,0.2168042,1.058691,0.07788598,high,5
2336,0.43996918,0.20094834,1.0039536,0.11233904,low,2
2337,0.48689198,0.16141418,1.0005231,0.15000638,medium,6
2338,0.49460876,0.09801113,1.0366682,0.103921115,medium,3
2339,0.45628387,0.109240875,1.1433619,0.116083935,low,9
2340,0.5172758,0.055023633,1.1346757,0.103372335,medium,8
2341,0.5469282,0.06740588,0.9890036,0.14120455,high,8
2342,0.56668365,0.12023136,1.30164,0.07500909,high,8
2343,0.5343249,0.10991355,0.9861214,0.14211877,high,8
2344,0.55100554,0.10206156,1.1267947,0.11371563,high,8
2345,0.4684211,0.18403417,0.99641573,0.41852942,low,1
2346,0.44949532,0.15941611,1.0856547,0.11031987,low,4
2347,0.52067244,0.15457997,1.0713533,0.06287071,medium,3
2348,0.51655865,0.07184429,1.0336907,0.12771703,medium,6
2349,0.52015835,0.124263525,1.0641035,0.1276233,medium,4
2350,0.38488263,0.108146496,1.2109145,0.0664955,low,8
2351,0.45446914,0.09137717,1.236711,0.07827394,low,9
2352,0.49505115,0.15642136,1.023477,0.11664141,medium,5
2353,0.57208157,0.099515356,1.0312457,0.097186,high,3
2354,0.45002437,0.1238125,1.0598204,0.06420744,low,0
2355,0.5338474,0.15060006,1.0635467,0.066031836,high,2
2356,0.41161478,0.15168944,1.0517143,0.14545052,low,7
2357,0.5299591,0.11799924,1.1703053,0.09505236,high,6
2358,0.48460388,0.050220717,1.1295079,0.12241509,medium,9
2359,0.52367294,0.12632334,1.0488912,0.13690059,medium,6
2360,0.38141924,0.12989949,1.2436485,0.17359526,low,1
2361,0.38011175,0.19072974,0.99716365,0.368237,low,1
2362,0.5645442,0.06258539,1.1401812,0.090834655,high,7
2363,0.46588653,0.10999369,1.0191512,0.14701766,low,4
2364,0.50762594,0.11185472,1.0669018,0.1050213,medium,6
2365,0.56754196,0.14479025,1.0177687,0.13516435,high,8
2366,0.48711514,0.18075006,1.1877638,0.06774955,medium,2
2367,0.47083497,0.1366312,1.1638284,0.12358907,low,7
2368,0.52357846,0.05888282,1.1522199,0.0770055,medium,6
2369,0.44139898,0.211769,1.0136663,0.44758388,low,1
2370,0.5938733,0.07531059,1.122072,0.069489785,high,2
2371,0.5160556,0.13572474,1.0673238,0.12942551,medium,4
2372,0.46032077,0.2311705,1.031922,0.29885802,low,1
2373,0.47613537,0.13128714,1.0794809,0.07024477,medium,6
2374,0.37628245,0.14005382,1.1066391,0.06782669,low,6
2375,0.54325557,0.03690838,1.4217728,0.05042998,high,8
2376,0.41960108,0.14065523,1.0215992,0.09725717,low,0
2377,0.56065273,0.15047142,1.0284,0.13008696,high,8
2378,0.5131319,0.16149607,0.973636,0.18185998,medium,7
2379,0.587674,0.09084466,1.068226,0.12503065,high,2
2380,0.5027305,0.1691747,1.0982506,0.0991964,medium,6
2381,0.43564445,0.116519645,0.9849841,0.09015721,low,6
2382,0.57431036,0.09721633,1.2421346,0.081781074,high,4
2383,0.51709044,0.06928126,1.0787495,0.08112016,medium,4
2384,0.51859605,0.11703011,1.1706911,0.049651906,medium,2
2385,0.5480474,0.22729728,1.0504887,0.10963583,high,8
2386,0.5334239,0.13620406,1.0195216,0.0943784,high,0
2387,0.5788223,0.17054605,1.065729,0.071291305,high,2
2388,0.52498233,0.19050737,1.0042485,0.11088591,medium,0
2389,0.58695126,0.061376955,1.3310323,0.06236254,high,3
2390,0.46767646,0.11314958,1.0873455,0.08147756,low,0
2391,0.46751124,0.11448776,1.3105947,0.07916249,low,7
2392,0.47925818,0.13190198,1.0188309,0.15669392,medium,7
2393,0.37008417,0.18886574,1.1587813,0.26278335,low,1
2394,0.46422577,0.12911558,1.1106951,0.10227357,low,6
2395,0.29333025,0.088336736,1.6815908,0.20092046,low,6
2396,0.47335136,0.15231621,1.0126516,0.1292906,low,6
2397,0.5376692,0.1413743,1.1453329,0.08010647,high,3
2398,0.55665004,0.20291525,1.0109819,0.13422954,high,5
2399,0.5164443,0.11862616,1.2958668,0.08183626,medium,0
2400,0.4497214,0.16869771,0.99460757,0.39171165,low,1
2401,0.40054512,0.17026754,0.9849398,0.48040056,low,1
2402,0.56254876,0.11345329,1.2484161,0.073396616,high,8
2403,0.5136056,0.15243979,1.0207341,0.15699482,medium,7
2404,0.38945103,0.241816,1.0280038,0.29928708,low,1
2405,0.4901876,0.15159976,0.9796327,0.099864006,medium,0
2406,0.56969213,0.12279838,1.1845838,0.09516975,high,9
2407,0.543969,0.13059017,1.0773618,0.11663088,high,8
2408,0.5033162,0.24900477,0.98534113,0.18150802,medium,7
2409,0.44411665,0.15793885,1.0616387,0.11000116,low,4
2410,0.43395036,0.14826337,1.3941394,0.039725337,low,8
2411,0.5583029,0.31026193,1.0284998,0.14689669,high,9
2412,0.5105808,0.17434373,1.2113677,0.0899716,medium,7
2413,0.37563187,0.23276402,1.038623,0.077850886,low,0
2414,0.6306944,0.0894031,1.0323318,0.11748943,high,3
2415,0.5296798,0.10264904,0.9940733,0.14095885,high,8
2416,0.5701073,0.12888208,1.0118048,0.13218716,high,3
2417,0.5407778,0.3257669,1.0420356,0.16418637,high,7
2418,0.5177851,0.09519995,1.1047804,0.06718262,medium,8
2419,0.46997398,0.09592268,1.5106035,0.17950352,low,1
2420,0.5622957,0.06658442,1.2465758,0.048580367,high,5
2421,0.4106179,0.03880288,1.2118448,0.07212501,low,1
2422,0.52621585,0.13607208,1.0335286,0.1132381,medium,0
2423,0.5529922,0.16858727,0.98901963,0.13838355,high,3
2424,0.5026331,0.22460148,1.0422881,0.13561243,medium,6
2425,0.45447952,0.1219038,1.125533,0.123000585,low,6
2426,0.49443978,0.08688546,1.0422986,0.11272994,medium,3
2427,0.5217649,0.19823655,1.0027062,0.081748866,medium,0
2428,0.5019386,0.11998841,1.1124114,0.120817535,medium,4
2429,0.50424945,0.14318375,0.9888041,0.11623487,medium,5
2430,0.56135166,0.07163026,1.159475,0.072911896,high,5
2431,0.41583788,0.09760143,1.0641267,0.3259118,low,1
2432,0.55590135,0.09312457,1.0104997,0.09960088,high,2
2433,0.47735518,0.2145902,1.0632068,0.14918956,medium,7
2434,0.4014687,0.2055831,0.98647827,0.11549932,low,5
2435,0.49098432,0.13105924,0.96710384,0.12365357,medium,0
2436,0.4757898,0.11991333,1.0248182,0.12818497,medium,7
2437,0.57232,0.16803096,1.1827796,0.067795664,high,7
2438,0.43286312,0.060939807,1.3255455,0.058272574,low,8
2439,0.4322827,0.22359626,1.0125617,0.08049163,low,0
2440,0.5635098,0.14562134,1.0450617,0.08743583,high,4
